reportId,productId,serialNo,failureDate,location,failureMode,severity,reportedBy
R302106,P1048,SN402106,2025-06-09,Nagpur,leakage,3,dealer
R302108,P1001,SN402108,2024-07-27,Village_B,noise_vibration,3,customer
R302109,P1027,SN402109,2023-09-22,Bangalore,noise_vibration,3,dealer
R302110,P1032,SN402110,2024-01-24,Hyderabad,noise_vibration,5,dealer
R302113,P1042,SN402113,2024-04-11,Chennai,pad_wear,3,dealer
R302114,P1015,SN402114,2024-05-17,Nagpur,pad_wear,2,customer
R302117,P1017,SN402117,2024-06-04,Lucknow,noise_vibration,4,customer
R302118,P1059,SN402118,2023-08-21,Jaipur,sensor_failure,4,customer
R302119,P1027,SN402119,2024-05-22,Pune,leakage,4,dealer
R302120,P1044,SN402120,2025-08-04,Indore,leakage,3,dealer
R302121,P1046,SN402121,2024-04-06,Nagpur,brake_shim_wear,4,dealer
R302122,P1008,SN402122,2023-10-30,Village_C,leakage,4,customer
R302124,P1024,SN402124,2025-10-23,Mumbai,overheating,2,dealer
R302125,P1006,SN402125,2024-11-04,Patna,sensor_failure,3,customer
R302126,P1025,SN402126,2023-07-11,Mumbai,overheating,3,dealer
R302127,P1026,SN402127,2024-12-31,Chennai,pad_wear,4,customer
R302128,P1016,SN402128,2023-08-01,Lucknow,leakage,3,customer
R302130,P1041,SN402130,2024-12-05,Delhi,overheating,4,customer
R302131,P1021,SN402131,2024-04-17,Mumbai,pad_wear,3,dealer
R302132,P1001,SN402132,2025-08-24,Village_C,sensor_failure,4,customer
R302134,P1047,SN402134,2025-06-17,Lucknow,pad_wear,5,customer
R302135,P1013,SN402135,2024-01-22,Village_B,noise_vibration,4,customer
R302136,P1036,SN402136,2024-01-24,Mumbai,brake_shim_wear,3,dealer
R302139,P1025,SN402139,2023-12-28,Chennai,brake_shim_wear,1,customer
R302140,P1041,SN402140,2024-12-11,Indore,pad_wear,4,dealer
R302141,P1017,SN402141,2024-02-21,Village_C,sensor_failure,2,dealer
R302145,P1052,SN402145,2024-05-07,Village_A,brake_shim_wear,3,dealer
R302146,P1039,SN402146,2023-11-29,Lucknow,pad_wear,2,customer
R302147,P1037,SN402147,2023-11-05,Lucknow,overheating,4,customer
R302148,P1047,SN402148,2024-09-16,Lucknow,brake_shim_wear,3,dealer
R302149,P1018,SN402149,2023-07-11,Nagpur,overheating,3,customer
R302150,P1007,SN402150,2025-10-24,Village_B,pad_wear,3,customer
R302151,P1051,SN402151,2024-07-05,Village_C,leakage,3,dealer
R302152,P1055,SN402152,2024-06-28,Jaipur,noise_vibration,4,dealer
R302153,P1013,SN402153,2023-07-27,Chennai,pad_wear,4,dealer
R302154,P1044,SN402154,2025-01-25,Chennai,pad_wear,2,dealer
R302156,P1040,SN402156,2025-03-25,Village_A,brake_shim_wear,3,customer
R302158,P1011,SN402158,2024-05-09,Hyderabad,pad_wear,3,dealer
R302160,P1059,SN402160,2024-06-27,Village_C,sensor_failure,4,dealer
R302162,P1030,SN402162,2024-08-09,Jaipur,noise_vibration,4,customer
R302163,P1048,SN402163,2025-08-05,Patna,noise_vibration,3,dealer
R302164,P1005,SN402164,2024-11-24,Delhi,overheating,4,customer
R302165,P1017,SN402165,2025-08-12,Pune,brake_shim_wear,2,customer
R302166,P1051,SN402166,2023-08-20,Indore,brake_shim_wear,3,customer
R302167,P1050,SN402167,2025-06-04,Nagpur,sensor_failure,3,dealer
R302169,P1052,SN402169,2023-10-29,Bangalore,brake_shim_wear,3,dealer
R302170,P1021,SN402170,2025-03-06,Nagpur,noise_vibration,2,customer
R302172,P1050,SN402172,2024-04-27,Nagpur,leakage,3,customer
R302174,P1027,SN402174,2025-01-14,Village_C,sensor_failure,3,customer
R302175,P1002,SN402175,2025-11-04,Kolkata,leakage,4,customer
R302177,P1005,SN402177,2025-03-12,Patna,sensor_failure,3,customer
R302178,P1045,SN402178,2023-09-16,Mumbai,pad_wear,5,customer
R302179,P1034,SN402179,2024-10-23,Jaipur,brake_shim_wear,3,dealer
R302180,P1059,SN402180,2024-01-22,Mumbai,pad_wear,5,dealer
R302183,P1057,SN402183,2024-04-10,Hyderabad,noise_vibration,4,customer
R302185,P1042,SN402185,2023-10-22,Patna,sensor_failure,4,customer
R302187,P1006,SN402187,2023-10-19,Hyderabad,pad_wear,4,dealer
R302188,P1018,SN402188,2025-07-02,Nagpur,leakage,4,customer
R302189,P1026,SN402189,2025-07-10,Patna,brake_shim_wear,2,customer
R302190,P1008,SN402190,2025-05-15,Bangalore,brake_shim_wear,4,dealer
R302192,P1009,SN402192,2024-10-09,Village_C,pad_wear,1,customer
R302193,P1012,SN402193,2025-05-23,Kolkata,noise_vibration,5,customer
R302194,P1013,SN402194,2024-08-31,Jaipur,overheating,2,customer
R302196,P1012,SN402196,2024-04-06,Mumbai,brake_shim_wear,2,customer
R302199,P1011,SN402199,2023-08-26,Pune,sensor_failure,1,dealer
R302200,P1015,SN402200,2023-11-11,Village_A,sensor_failure,5,customer
R302201,P1044,SN402201,2024-08-23,Patna,overheating,3,dealer
R302203,P1013,SN402203,2025-07-01,Hyderabad,overheating,3,customer
R302204,P1057,SN402204,2023-08-27,Mumbai,noise_vibration,3,dealer
R302205,P1024,SN402205,2025-07-14,Kolkata,overheating,2,customer
R302206,P1001,SN402206,2025-08-11,Pune,overheating,4,dealer
R302208,P1052,SN402208,2024-04-08,Indore,leakage,2,dealer
R302211,P1025,SN402211,2025-04-25,Village_C,pad_wear,5,dealer
R302212,P1009,SN402212,2023-11-08,Lucknow,sensor_failure,4,dealer
R302215,P1042,SN402215,2023-06-21,Patna,overheating,3,dealer
R302216,P1025,SN402216,2024-02-14,Patna,brake_shim_wear,5,customer
R302217,P1009,SN402217,2025-04-13,Pune,overheating,2,customer
R302218,P1033,SN402218,2023-09-06,Jaipur,leakage,5,dealer
R302219,P1006,SN402219,2025-07-23,Nagpur,sensor_failure,5,dealer
R302220,P1013,SN402220,2025-11-02,Indore,pad_wear,2,customer
R302221,P1007,SN402221,2024-09-29,Village_A,brake_shim_wear,3,customer
R302222,P1025,SN402222,2024-03-31,Chennai,leakage,2,dealer
R302223,P1008,SN402223,2024-04-18,Indore,pad_wear,3,customer
R302227,P1019,SN402227,2024-01-01,Village_B,leakage,3,customer
R302228,P1046,SN402228,2025-08-09,Ahmedabad,overheating,3,customer
R302231,P1005,SN402231,2025-07-12,Chennai,overheating,5,dealer
R302232,P1043,SN402232,2025-10-02,Village_B,overheating,4,customer
R302233,P1047,SN402233,2023-08-15,Kolkata,noise_vibration,5,customer
R302235,P1059,SN402235,2024-03-28,Delhi,sensor_failure,3,dealer
R302237,P1048,SN402237,2024-06-22,Pune,leakage,3,customer
R302238,P1050,SN402238,2024-07-06,Jaipur,noise_vibration,5,customer
R302239,P1058,SN402239,2023-08-11,Pune,brake_shim_wear,3,dealer
R302240,P1033,SN402240,2025-08-19,Chennai,sensor_failure,1,customer
R302241,P1006,SN402241,2024-08-05,Kolkata,overheating,4,dealer
R302242,P1027,SN402242,2024-08-04,Indore,pad_wear,5,dealer
R302243,P1019,SN402243,2023-12-15,Indore,pad_wear,3,dealer
R302244,P1010,SN402244,2024-06-15,Ahmedabad,noise_vibration,3,dealer
R302245,P1053,SN402245,2024-12-05,Nagpur,overheating,4,dealer
R302246,P1030,SN402246,2024-03-28,Ahmedabad,leakage,4,dealer
R302248,P1041,SN402248,2025-05-25,Patna,sensor_failure,5,dealer
R302249,P1057,SN402249,2025-09-14,Delhi,leakage,4,dealer
R302251,P1059,SN402251,2025-03-20,Indore,overheating,1,dealer
R302252,P1038,SN402252,2024-04-19,Pune,noise_vibration,3,dealer
R302253,P1051,SN402253,2024-11-21,Ahmedabad,pad_wear,2,customer
R302258,P1040,SN402258,2024-02-20,Jaipur,overheating,4,dealer
R302259,P1036,SN402259,2024-02-03,Ahmedabad,pad_wear,5,customer
R302260,P1000,SN402260,2024-03-18,Jaipur,leakage,3,customer
R302261,P1004,SN402261,2023-07-24,Ahmedabad,leakage,4,customer
R302262,P1016,SN402262,2024-12-12,Lucknow,leakage,4,customer
R302263,P1009,SN402263,2023-09-20,Nagpur,leakage,3,dealer
R302264,P1059,SN402264,2023-06-04,Indore,leakage,4,customer
R302265,P1021,SN402265,2024-11-05,Village_C,overheating,3,dealer
R302267,P1003,SN402267,2025-11-03,Kolkata,noise_vibration,4,dealer
R302268,P1029,SN402268,2024-09-06,Kolkata,sensor_failure,4,dealer
R302269,P1016,SN402269,2025-02-02,Village_C,noise_vibration,4,dealer
R302270,P1004,SN402270,2023-12-25,Mumbai,brake_shim_wear,4,customer
R302272,P1009,SN402272,2024-09-29,Kolkata,leakage,4,customer
R302277,P1055,SN402277,2024-12-18,Bangalore,leakage,4,customer
R302278,P1032,SN402278,2025-01-30,Village_C,noise_vibration,2,dealer
R302280,P1018,SN402280,2025-10-25,Pune,overheating,5,customer
R302281,P1042,SN402281,2025-01-30,Bangalore,overheating,4,customer
R302282,P1003,SN402282,2024-10-24,Jaipur,sensor_failure,3,customer
R302283,P1058,SN402283,2024-06-10,Village_A,leakage,5,customer
R302284,P1054,SN402284,2024-11-28,Bangalore,noise_vibration,5,customer
R302285,P1053,SN402285,2024-02-28,Delhi,sensor_failure,3,customer
R302287,P1051,SN402287,2025-09-18,Lucknow,brake_shim_wear,3,dealer
R302288,P1021,SN402288,2023-07-06,Hyderabad,overheating,4,dealer
R302289,P1025,SN402289,2025-02-19,Village_A,sensor_failure,5,customer
R302290,P1054,SN402290,2025-07-30,Village_B,sensor_failure,4,dealer
R302291,P1026,SN402291,2023-11-27,Pune,overheating,5,customer
R302292,P1050,SN402292,2023-08-06,Village_A,sensor_failure,2,dealer
R302294,P1007,SN402294,2024-09-27,Village_B,pad_wear,3,dealer
R302295,P1038,SN402295,2024-08-06,Bangalore,noise_vibration,3,customer
R302298,P1003,SN402298,2024-03-09,Indore,brake_shim_wear,3,dealer
