orderId,productId,date,channel,qty,unitPrice,totalPrice
O502149,P1040,2023-01-18,dealer,14,1245.64,17438.96
O502150,P1052,2024-05-27,dealer,18,1580.15,28442.7
O502151,P1052,2024-03-24,dealer,25,1405.31,35132.75
O502152,P1036,2023-09-23,online,8,1080.88,8647.04
O502154,P1008,2025-01-04,wholesale,41,3948.25,161878.25
O502155,P1057,2025-06-04,dealer,25,1460.94,36523.5
O502156,P1019,2024-05-28,dealer,4,4043.81,16175.24
O502157,P1022,2024-09-21,dealer,17,2991.71,50859.07
O502158,P1002,2024-09-11,dealer,26,4407.74,114601.24
O502159,P1009,2023-01-09,online,19,3914.23,74370.37
O502160,P1035,2024-08-30,dealer,11,1500.84,16509.24
O502161,P1042,2025-04-21,dealer,14,1897.9,26570.6
O502162,P1016,2025-08-26,dealer,39,1389.07,54173.73
O502165,P1049,2023-04-15,dealer,22,1398.17,30759.74
O502168,P1036,2024-01-28,wholesale,56,1011.09,56621.04
O502170,P1003,2024-05-22,wholesale,57,2391.87,136336.59
O502171,P1003,2024-02-23,dealer,28,2474.78,69293.84
O502172,P1004,2023-03-19,dealer,4,551.16,2204.64
O502173,P1043,2024-11-15,online,42,1841.29,77334.18
O502174,P1049,2025-08-28,dealer,14,1498.62,20980.68
O502175,P1000,2024-02-21,dealer,11,651.84,7170.24
O502176,P1002,2025-03-15,online,23,3915.06,90046.38
O502177,P1009,2023-05-04,wholesale,74,4243.87,314046.38
O502179,P1013,2023-06-13,online,19,1840.45,34968.55
O502180,P1020,2025-11-11,dealer,22,2129.89,46857.58
O502181,P1002,2025-08-31,dealer,31,3925.92,121703.52
O502182,P1029,2023-05-31,online,10,5054.1,50541.0
O502183,P1049,2024-12-04,wholesale,44,1463.5,64394.0
O502184,P1050,2025-09-07,dealer,11,1888.91,20778.01
O502187,P1003,2023-09-14,wholesale,28,2369.69,66351.32
O502188,P1018,2024-05-01,dealer,36,1242.47,44728.92
O502191,P1038,2023-01-13,dealer,22,2833.17,62329.74
O502193,P1051,2024-02-12,online,21,1994.51,41884.71
O502194,P1029,2023-10-04,wholesale,57,5022.07,286257.99
O502195,P1046,2023-04-07,dealer,13,3862.68,50214.84
O502196,P1024,2023-04-13,dealer,23,1872.73,43072.79
O502197,P1028,2024-05-01,online,8,936.7,7493.6
O502198,P1015,2024-01-05,online,38,4141.66,157383.08
O502199,P1007,2024-12-18,wholesale,60,4074.0,244440.0
O502200,P1022,2023-09-08,dealer,34,3433.9,116752.6
O502201,P1029,2024-04-28,dealer,25,5495.82,137395.5
O502202,P1001,2025-07-16,online,13,4634.78,60252.14
O502204,P1057,2023-02-19,dealer,13,1241.81,16143.53
O502205,P1031,2023-08-28,wholesale,25,4907.05,122676.25
O502206,P1004,2024-02-21,dealer,26,498.83,12969.58
O502209,P1017,2024-08-01,dealer,17,2199.38,37389.46
O502211,P1052,2024-09-05,online,13,1611.52,20949.76
O502212,P1024,2023-03-15,wholesale,54,2242.75,121108.5
O502214,P1024,2024-10-30,dealer,7,2081.59,14571.13
O502215,P1044,2023-05-10,dealer,5,3624.85,18124.25
O502216,P1043,2025-10-04,online,4,1746.43,6985.72
O502217,P1027,2024-01-16,online,29,4158.39,120593.31
O502218,P1038,2024-03-08,dealer,18,3025.1,54451.8
O502219,P1013,2024-02-11,dealer,6,1910.4,11462.4
O502220,P1001,2023-10-30,dealer,27,5020.84,135562.68
O502224,P1011,2023-03-23,online,20,1739.61,34792.2
O502225,P1033,2023-12-17,wholesale,47,2277.82,107057.54
O502226,P1025,2023-04-22,wholesale,27,1465.16,39559.32
O502227,P1027,2023-10-28,wholesale,46,4113.89,189238.94
O502228,P1047,2025-01-29,wholesale,40,2539.45,101578.0
O502229,P1051,2025-07-29,dealer,1,1895.75,1895.75
O502230,P1028,2025-02-06,online,29,803.28,23295.12
O502232,P1016,2023-06-26,dealer,1,1228.71,1228.71
O502233,P1010,2023-07-07,wholesale,68,1618.54,110060.72
O502234,P1043,2024-07-28,dealer,17,1751.42,29774.14
O502235,P1059,2024-02-29,wholesale,47,3317.43,155919.21
O502238,P1021,2024-01-14,dealer,27,1989.0,53703.0
O502239,P1045,2023-10-26,dealer,17,2759.29,46907.93
O502240,P1037,2023-12-03,online,18,2210.28,39785.04
O502241,P1051,2023-08-24,online,6,1832.42,10994.52
O502242,P1030,2024-07-21,dealer,20,3476.0,69520.0
O502243,P1013,2025-02-21,dealer,1,1816.96,1816.96
O502244,P1035,2025-02-09,wholesale,72,1529.45,110120.4
O502245,P1013,2024-11-24,dealer,30,1992.77,59783.1
O502248,P1015,2023-06-12,dealer,8,4161.13,33289.04
O502249,P1003,2023-11-05,wholesale,44,2434.75,107129.0
O502250,P1019,2025-08-28,dealer,10,4002.9,40029.0
O502251,P1000,2025-08-22,online,36,547.32,19703.52
O502253,P1046,2024-12-25,dealer,35,3561.49,124652.15
O502254,P1052,2023-03-23,dealer,4,1522.93,6091.72
O502255,P1034,2024-01-26,online,20,4417.28,88345.6
O502257,P1013,2023-04-09,dealer,23,1692.83,38935.09
O502258,P1016,2023-06-08,dealer,22,1218.98,26817.56
O502259,P1021,2025-07-22,online,9,1939.49,17455.41
O502260,P1024,2024-05-08,dealer,26,2125.8,55270.8
O502261,P1001,2024-06-17,wholesale,20,4593.87,91877.4
O502262,P1014,2023-08-19,dealer,26,2148.47,55860.22
O502263,P1016,2025-08-09,dealer,3,1225.21,3675.63
O502264,P1008,2023-02-20,online,44,3878.96,170674.24
O502265,P1038,2024-05-17,online,34,3227.14,109722.76
O502266,P1026,2025-05-19,online,8,4574.64,36597.12
O502267,P1009,2024-07-29,online,20,4334.53,86690.6
O502268,P1053,2024-08-25,dealer,15,2503.87,37558.05
O502270,P1027,2025-01-24,dealer,29,3927.8,113906.2
O502271,P1015,2024-01-24,dealer,20,5044.99,100899.8
O502272,P1017,2023-10-11,dealer,5,2159.18,10795.9
O502273,P1032,2023-02-21,dealer,28,1063.21,29769.88
O502274,P1032,2023-07-30,online,10,1050.05,10500.5
O502275,P1036,2023-03-12,dealer,10,1173.48,11734.8
O502276,P1002,2024-11-03,online,16,4151.35,66421.6
O502277,P1041,2024-12-30,dealer,20,3565.98,71319.6
O502278,P1010,2025-02-26,dealer,34,1824.2,62022.8
O502280,P1003,2024-02-02,online,3,2253.77,6761.31
O502281,P1007,2023-08-20,online,6,4362.4,26174.4
O502282,P1015,2025-08-01,online,19,4730.59,89881.21
O502283,P1058,2023-10-14,dealer,16,4597.23,73555.68
O502285,P1055,2023-12-31,online,10,3089.06,30890.6
O502286,P1008,2024-01-06,dealer,36,4219.97,151918.92
O502287,P1012,2024-01-21,online,13,1243.57,16166.41
O502288,P1045,2023-04-01,dealer,18,2721.31,48983.58
O502290,P1025,2023-05-29,dealer,32,1469.52,47024.64
O502291,P1025,2024-02-19,dealer,9,1447.62,13028.58
O502292,P1022,2024-09-26,online,29,3413.03,98977.87
O502293,P1048,2023-07-05,wholesale,36,1512.36,54444.96
O502294,P1001,2023-07-08,wholesale,103,4737.88,488001.64
O502295,P1018,2024-03-29,dealer,26,1098.29,28555.54
O502297,P1053,2024-07-23,dealer,22,2215.28,48736.16
O502299,P1038,2024-09-25,dealer,24,2923.72,70169.28
O502301,P1028,2023-04-19,dealer,19,942.27,17903.13
O502302,P1022,2025-08-02,dealer,22,3565.08,78431.76
O502303,P1000,2025-06-04,dealer,16,558.63,8938.08
O502304,P1010,2023-12-22,online,4,1563.28,6253.12
O502305,P1021,2025-06-06,dealer,29,2123.91,61593.39
O502306,P1029,2025-05-05,online,35,4577.91,160226.85
O502307,P1022,2024-10-13,dealer,18,3112.39,56023.02
O502308,P1058,2023-08-10,dealer,24,4393.08,105433.92
O502309,P1005,2024-04-11,dealer,39,2405.04,93796.56
O502310,P1034,2023-08-19,dealer,31,5002.03,155062.93
O502311,P1039,2024-06-07,online,14,1084.59,15184.26
O502312,P1057,2024-05-29,online,36,1313.05,47269.8
O502313,P1036,2025-03-03,dealer,35,1175.4,41139.0
O502314,P1053,2024-02-08,online,7,2326.86,16288.02
O502315,P1006,2025-11-07,dealer,6,4473.58,26841.48
O502316,P1006,2023-05-29,wholesale,61,4641.63,283139.43
O502317,P1034,2023-01-11,dealer,1,4288.23,4288.23
O502318,P1020,2025-09-07,dealer,30,2068.94,62068.2
O502319,P1019,2025-10-08,dealer,8,4016.35,32130.8
O502320,P1028,2025-07-26,dealer,9,836.87,7531.83
O502321,P1050,2024-12-25,dealer,16,1875.97,30015.52
O502322,P1025,2025-06-21,dealer,9,1480.71,13326.39
O502323,P1002,2023-12-11,dealer,23,4444.23,102217.29
O502324,P1008,2025-03-02,dealer,24,3627.24,87053.76
O502325,P1051,2025-06-03,online,34,1753.27,59611.18
O502326,P1059,2023-04-22,dealer,12,3797.02,45564.24
O502327,P1025,2023-05-12,dealer,36,1398.78,50356.08
O502328,P1027,2023-10-26,dealer,23,4165.89,95815.47
O502329,P1036,2023-04-20,dealer,37,1060.97,39255.89
O502330,P1029,2025-09-19,dealer,10,5097.62,50976.2
O502331,P1008,2023-09-24,dealer,11,4163.8,45801.8
O502333,P1017,2023-10-19,online,19,2128.56,40442.64
O502334,P1001,2023-09-05,dealer,29,4187.33,121432.57
O502335,P1054,2024-11-23,dealer,32,2683.03,85856.96
O502336,P1012,2025-08-19,wholesale,61,1349.9,82343.9
O502337,P1034,2024-07-14,dealer,19,4568.76,86806.44
O502338,P1002,2025-07-06,wholesale,33,3866.88,127607.04
O502339,P1036,2024-06-06,online,10,1110.06,11100.6
O502340,P1023,2025-01-02,dealer,23,2556.22,58793.06
O502341,P1035,2024-06-03,dealer,28,1352.61,37873.08
O502342,P1035,2023-11-28,online,28,1495.73,41880.44
O502343,P1022,2023-06-29,dealer,45,3568.18,160568.1
O502344,P1059,2024-01-10,online,21,3273.4,68741.4
O502345,P1058,2025-04-30,online,25,5274.37,131859.25
O502346,P1011,2025-02-07,dealer,14,1578.39,22097.46
O502347,P1052,2023-03-29,dealer,12,1508.32,18099.84
O502348,P1005,2023-07-01,wholesale,85,2515.22,213793.7
O502349,P1016,2025-09-22,online,23,1355.84,31184.32
O502350,P1059,2025-09-26,dealer,21,3684.09,77365.89
O502351,P1012,2023-04-19,wholesale,27,1176.06,31753.62
O502352,P1048,2025-01-25,wholesale,78,1533.51,119613.78
O502353,P1055,2025-08-05,online,22,3334.57,73360.54
O502355,P1018,2023-01-08,online,24,1280.0,30720.0
O502356,P1056,2025-05-16,dealer,37,2287.63,84642.31
O502357,P1034,2023-02-26,online,1,4377.5,4377.5
O502358,P1017,2023-07-27,wholesale,50,2348.17,117408.5
O502360,P1029,2025-06-08,wholesale,46,5075.67,233480.82
O502361,P1025,2023-09-28,wholesale,55,1428.38,78560.9
O502362,P1055,2025-05-06,dealer,19,3352.39,63695.41
O502363,P1021,2023-06-23,online,24,1940.4,46569.6
O502364,P1029,2025-02-09,online,40,5495.34,219813.6
O502366,P1000,2023-07-16,wholesale,26,608.0,15808.0
O502367,P1004,2025-02-16,dealer,18,520.4,9367.2
O502368,P1003,2023-06-02,dealer,17,2494.95,42414.15
O502369,P1002,2023-11-28,dealer,18,4604.96,82889.28
O502370,P1034,2025-03-25,wholesale,67,4330.11,290117.37
O502371,P1043,2025-01-29,dealer,29,1856.27,53831.83
O502372,P1049,2023-06-21,wholesale,57,1556.97,88747.29
O502373,P1020,2023-02-24,online,19,1827.57,34723.83
O502374,P1012,2024-04-27,wholesale,59,1217.32,71821.88
O502375,P1024,2023-03-25,online,24,1954.69,46912.56
O502376,P1033,2025-07-11,online,30,2473.06,74191.8
O502377,P1047,2024-02-23,dealer,13,2800.42,36405.46
O502378,P1002,2025-04-11,dealer,29,4061.15,117773.35
O502379,P1008,2024-11-20,online,7,3879.08,27153.56
O502380,P1032,2024-01-15,dealer,18,930.66,16751.88
O502381,P1016,2024-04-16,dealer,24,1185.97,28463.28
O502382,P1037,2024-01-24,dealer,5,2158.91,10794.55
O502383,P1014,2023-10-29,online,33,2416.54,79745.82
O502384,P1026,2023-08-12,dealer,18,5065.32,91175.76
O502385,P1055,2025-10-24,wholesale,70,2812.99,196909.3
O502386,P1047,2024-05-02,dealer,13,2758.47,35860.11
O502387,P1017,2023-12-25,dealer,15,2333.8,35007.0
O502388,P1022,2025-08-11,online,22,3307.7,72769.4
O502389,P1041,2023-12-21,dealer,27,3969.37,107172.99
O502392,P1015,2023-07-15,wholesale,32,4716.8,150937.6
O502394,P1059,2025-07-02,dealer,8,3660.34,29282.72
O502395,P1034,2023-11-11,online,14,4955.64,69378.96
O502396,P1023,2024-02-16,dealer,6,2599.99,15599.94
O502397,P1008,2024-03-02,wholesale,78,4109.09,320509.02
O502399,P1053,2024-02-24,online,17,2291.51,38955.67
O502400,P1006,2024-04-29,wholesale,77,5157.68,397141.36
O502401,P1057,2023-03-29,online,38,1290.13,49024.94
O502402,P1044,2024-02-24,online,28,3260.15,91284.2
O502403,P1059,2024-11-16,online,32,3355.91,107389.12
O502404,P1009,2024-04-04,dealer,28,4677.29,130964.12
O502405,P1053,2024-11-25,dealer,6,2257.56,13545.36
O502406,P1049,2024-08-24,online,12,1625.91,19510.92
O502407,P1011,2025-01-07,dealer,6,1522.66,9135.96
O502408,P1002,2025-03-27,wholesale,47,4360.33,204935.51
O502409,P1031,2024-09-20,dealer,27,4921.51,132880.77
O502410,P1031,2025-01-28,dealer,16,4658.93,74542.88
O502412,P1015,2023-05-04,online,23,4246.37,97666.51
O502413,P1026,2025-07-20,online,22,4634.3,101954.6
O502415,P1009,2024-02-14,dealer,17,4276.42,72699.14
O502416,P1057,2024-05-27,wholesale,32,1400.16,44805.12
O502417,P1050,2025-06-22,online,6,1581.82,9490.92
O502418,P1031,2023-08-17,online,21,4741.89,99579.69
O502419,P1044,2025-09-21,dealer,21,3512.16,73755.36
O502420,P1046,2025-07-31,wholesale,31,3684.58,114221.98
O502421,P1057,2025-01-18,dealer,21,1430.9,30048.9
O502422,P1041,2025-06-05,dealer,8,3785.53,30284.24
O502423,P1003,2025-03-17,wholesale,56,2449.02,137145.12
O502424,P1033,2024-11-29,wholesale,64,2349.99,150399.36
O502427,P1036,2024-08-08,dealer,21,1130.18,23733.78
O502428,P1022,2025-06-09,dealer,14,3269.05,45766.7
O502429,P1045,2025-04-12,wholesale,25,3064.28,76607.0
O502430,P1059,2024-09-20,dealer,13,3466.42,45063.46
O502431,P1010,2023-05-31,wholesale,58,1623.91,94186.78
O502433,P1046,2023-11-07,dealer,18,4143.55,74583.9
O502434,P1034,2025-05-12,dealer,21,5098.54,107069.34
O502435,P1030,2024-12-27,wholesale,55,3312.28,182175.4
O502436,P1051,2024-10-20,dealer,26,1832.13,47635.38
O502437,P1011,2024-09-05,wholesale,30,1771.68,53150.4
O502438,P1026,2025-09-18,online,14,5044.78,70626.92
O502439,P1058,2025-08-28,online,45,4741.47,213366.15
O502440,P1028,2024-02-21,online,8,942.41,7539.28
O502442,P1010,2025-06-15,online,7,1557.18,10900.26
O502443,P1028,2024-09-11,online,29,845.25,24512.25
O502444,P1045,2024-03-18,dealer,35,2977.91,104226.85
O502445,P1054,2025-05-11,dealer,18,2916.54,52497.72
O502446,P1014,2025-08-17,wholesale,29,2128.28,61720.12
O502447,P1037,2024-02-25,online,31,2289.93,70987.83
O502449,P1034,2023-02-18,dealer,12,4831.66,57979.92
O502450,P1043,2023-04-03,dealer,1,1657.96,1657.96
O502451,P1041,2024-07-24,dealer,34,3548.74,120657.16
O502452,P1037,2024-08-31,wholesale,29,2123.27,61574.83
O502453,P1023,2024-04-11,dealer,47,2953.85,138830.95
O502454,P1016,2025-07-27,dealer,24,1160.09,27842.16
O502455,P1013,2025-05-04,wholesale,47,1872.57,88010.79
O502456,P1044,2023-10-19,wholesale,54,3365.54,181739.16
O502457,P1043,2023-12-20,online,18,1754.5,31581.0
O502458,P1002,2024-11-07,wholesale,62,3965.68,245872.16
O502459,P1013,2023-01-03,wholesale,41,1955.6,80179.6
O502460,P1039,2025-01-29,wholesale,50,959.09,47954.5
O502461,P1046,2023-07-08,wholesale,50,4111.3,205565.0
O502464,P1057,2025-02-02,online,18,1479.11,26623.98
O502465,P1003,2024-01-14,online,33,2528.71,83447.43
O502466,P1033,2023-12-02,dealer,25,2389.27,59731.75
O502467,P1047,2023-09-08,online,18,2773.03,49914.54
O502468,P1023,2025-04-05,dealer,30,2715.15,81454.5
O502469,P1002,2023-08-09,dealer,15,4137.56,62063.4
O502470,P1035,2025-08-11,dealer,18,1324.52,23841.36
O502471,P1013,2025-04-22,dealer,30,1653.89,49616.7
O502474,P1028,2025-07-30,dealer,14,803.69,11251.66
O502475,P1044,2024-12-03,wholesale,55,3385.18,186184.9
O502476,P1025,2023-03-11,online,23,1331.57,30626.11
O502480,P1042,2025-03-03,wholesale,36,1984.27,71433.72
O502481,P1018,2024-10-25,dealer,7,1142.57,7997.99
O502483,P1004,2025-03-17,wholesale,48,483.97,23230.56
O502484,P1004,2025-06-11,dealer,35,503.22,17612.7
O502485,P1027,2023-06-11,online,14,3819.57,53473.98
O502487,P1019,2025-05-03,wholesale,49,4029.11,197426.39
O502489,P1020,2025-02-28,online,5,2100.15,10500.75
O502490,P1011,2024-07-05,online,11,1581.98,17401.78
O502492,P1000,2024-11-02,dealer,17,627.06,10660.02
O502495,P1024,2024-01-29,wholesale,71,2017.19,143220.49
O502496,P1013,2024-09-26,dealer,23,1951.25,44878.75
O502498,P1021,2023-01-27,dealer,1,2161.84,2161.84
O502500,P1009,2023-01-27,online,10,4512.41,45124.1
O502501,P1025,2023-10-08,wholesale,87,1351.62,117590.94
O502502,P1031,2024-08-23,online,24,4865.84,116780.16
O502503,P1059,2025-11-04,online,16,3463.83,55421.28
O502504,P1050,2024-11-08,online,41,1642.5,67342.5
O502505,P1047,2023-03-07,dealer,32,2860.07,91522.24
O502507,P1031,2024-08-06,dealer,25,5383.57,134589.25
O502510,P1008,2024-01-18,wholesale,55,4088.05,224842.75
O502511,P1021,2023-08-26,wholesale,21,2145.53,45056.13
O502512,P1017,2024-04-19,online,6,2418.16,14508.96
O502513,P1012,2025-09-07,online,1,1338.69,1338.69
O502514,P1023,2024-09-04,online,20,2950.61,59012.2
O502518,P1010,2024-08-16,dealer,26,1814.82,47185.32
O502519,P1049,2023-09-05,wholesale,108,1582.9,170953.2
O502520,P1010,2024-10-18,dealer,23,1699.71,39093.33
O502521,P1031,2023-03-20,dealer,19,5079.92,96518.48
O502522,P1024,2024-09-12,dealer,20,2029.51,40590.2
O502523,P1022,2024-07-22,dealer,11,3597.27,39569.97
O502524,P1039,2023-07-18,wholesale,90,1105.13,99461.7
O502525,P1002,2025-05-21,wholesale,99,4218.14,417595.86
O502526,P1048,2024-01-07,dealer,24,1707.1,40970.4
O502528,P1012,2023-09-26,online,39,1194.33,46578.87
O502529,P1006,2024-10-23,online,8,4928.44,39427.52
O502530,P1026,2025-02-05,dealer,16,4929.16,78866.56
O502531,P1029,2023-03-09,dealer,5,5497.55,27487.75
O502532,P1040,2025-05-30,dealer,30,1074.19,32225.7
O502533,P1002,2023-10-18,wholesale,43,3932.13,169081.59
O502534,P1025,2023-01-14,online,18,1491.69,26850.42
O502535,P1041,2025-08-18,dealer,17,3788.22,64399.74
O502536,P1009,2023-03-28,dealer,28,4201.82,117650.96
O502537,P1053,2023-02-23,dealer,10,2312.03,23120.3
O502538,P1042,2024-01-19,dealer,28,2285.71,63999.88
O502540,P1035,2025-06-03,wholesale,84,1560.4,131073.6
O502541,P1014,2025-09-15,dealer,38,2305.85,87622.3
O502543,P1008,2025-05-10,dealer,37,3772.15,139569.55
O502544,P1053,2025-09-17,dealer,26,2181.0,56706.0
O502545,P1053,2023-01-17,online,44,2208.68,97181.92
O502546,P1000,2023-06-17,online,19,617.52,11732.88
O502547,P1039,2025-05-06,dealer,34,1034.49,35172.66
O502548,P1031,2023-03-05,dealer,17,4947.93,84114.81
O502549,P1037,2023-12-22,online,26,2480.8,64500.8
O502550,P1041,2025-07-28,wholesale,35,3550.4,124264.0
O502551,P1044,2025-06-09,online,8,3535.01,28280.08
O502552,P1042,2024-01-30,dealer,36,2006.8,72244.8
O502553,P1053,2024-08-27,wholesale,32,2350.4,75212.8
O502554,P1017,2024-08-06,dealer,16,2150.36,34405.76
O502555,P1019,2024-04-09,online,33,3963.87,130807.71
O502556,P1048,2025-05-04,dealer,18,1817.76,32719.68
O502557,P1059,2024-06-29,online,14,3567.35,49942.9
O502558,P1020,2024-02-01,wholesale,57,2133.5,121609.5
O502559,P1053,2023-07-22,dealer,43,2220.91,95499.13
O502560,P1005,2024-10-12,dealer,14,2429.97,34019.58
O502562,P1030,2025-09-10,wholesale,12,3463.32,41559.84
O502563,P1047,2023-05-13,dealer,14,2554.53,35763.42
O502564,P1044,2025-09-13,dealer,36,3281.22,118123.92
O502565,P1023,2023-06-06,online,25,2824.46,70611.5
O502566,P1055,2023-12-15,dealer,26,2978.3,77435.8
O502567,P1044,2024-11-11,dealer,35,3631.44,127100.4
O502568,P1054,2024-05-23,dealer,22,2777.26,61099.72
O502569,P1014,2024-04-08,wholesale,26,2431.37,63215.62
O502570,P1042,2024-11-06,dealer,12,2053.59,24643.08
O502571,P1035,2023-06-13,wholesale,40,1303.34,52133.6
O502573,P1042,2023-08-20,wholesale,61,1926.76,117532.36
O502575,P1012,2025-05-08,online,34,1356.21,46111.14
O502576,P1040,2023-06-22,dealer,24,1107.1,26570.4
O502578,P1018,2025-02-15,wholesale,59,1165.44,68760.96
O502579,P1057,2024-01-25,dealer,32,1259.8,40313.6
O502580,P1057,2025-03-15,dealer,9,1401.78,12616.02
O502581,P1002,2023-03-19,online,41,4114.29,168685.89
O502582,P1008,2023-10-17,dealer,17,3690.45,62737.65
O502584,P1008,2023-06-17,online,10,4248.19,42481.9
O502585,P1025,2024-10-12,online,8,1291.37,10330.96
O502586,P1040,2023-06-15,dealer,1,1244.59,1244.59
O502587,P1023,2023-09-17,dealer,23,2816.62,64782.26
O502588,P1028,2023-12-24,online,14,814.14,11397.96
O502589,P1040,2024-02-15,online,12,1214.83,14577.96
O502590,P1013,2025-02-23,dealer,26,1731.23,45011.98
O502591,P1023,2024-10-31,online,25,2830.22,70755.5
O502592,P1051,2023-01-16,wholesale,43,1798.38,77330.34
O502595,P1028,2025-10-27,online,2,899.46,1798.92
O502596,P1025,2024-09-15,online,14,1490.68,20869.52
O502597,P1008,2024-09-01,online,11,4203.7,46240.7
O502598,P1009,2023-08-20,dealer,25,4176.78,104419.5
O502599,P1025,2025-06-22,dealer,11,1456.45,16020.95
O502600,P1043,2025-11-10,wholesale,61,1840.17,112250.37
O502601,P1058,2023-10-17,dealer,25,5276.5,131912.5
O502602,P1006,2023-05-02,dealer,7,5161.52,36130.64
O502603,P1019,2024-10-13,wholesale,61,4719.14,287867.54
O502604,P1039,2024-09-10,dealer,42,978.54,41098.68
O502605,P1012,2025-08-23,dealer,18,1379.97,24839.46
O502606,P1033,2024-08-12,wholesale,37,2408.63,89119.31
O502607,P1048,2023-01-15,dealer,32,1724.28,55176.96
O502608,P1035,2023-04-07,dealer,1,1470.84,1470.84
O502610,P1024,2023-05-02,dealer,8,2026.98,16215.84
O502611,P1001,2024-08-26,dealer,13,4283.11,55680.43
O502612,P1029,2025-02-10,dealer,40,5092.02,203680.8
O502613,P1058,2025-09-16,dealer,1,5186.33,5186.33
O502614,P1049,2025-11-15,online,20,1617.36,32347.2
O502615,P1039,2024-04-03,wholesale,28,1108.43,31036.04
O502616,P1036,2025-07-22,online,1,1089.31,1089.31
O502617,P1025,2024-10-15,dealer,16,1412.14,22594.24
O502618,P1010,2024-04-02,dealer,17,1652.2,28087.4
O502620,P1022,2023-04-19,wholesale,51,3109.05,158561.55
O502621,P1025,2025-06-12,dealer,6,1318.19,7909.14
O502622,P1058,2025-10-04,dealer,20,5289.29,105785.8
O502623,P1057,2024-07-05,dealer,16,1417.13,22674.08
O502624,P1018,2023-02-07,wholesale,82,1218.62,99926.84
O502625,P1030,2025-11-13,dealer,9,3542.35,31881.15
O502626,P1006,2025-10-10,online,1,4931.2,4931.2
O502627,P1021,2024-08-19,dealer,21,1974.84,41471.64
O502628,P1021,2023-12-23,online,15,2070.36,31055.4
O502629,P1026,2025-05-22,dealer,25,4418.05,110451.25
O502630,P1040,2025-04-15,dealer,11,1205.6,13261.6
O502631,P1053,2024-10-24,dealer,20,2368.71,47374.2
O502632,P1058,2023-04-05,online,41,5008.97,205367.77
O502634,P1048,2023-09-13,dealer,26,1731.76,45025.76
O502635,P1002,2023-02-08,online,4,4306.09,17224.36
O502636,P1036,2025-07-10,wholesale,26,1077.92,28025.92
O502639,P1033,2023-10-10,online,36,2390.93,86073.48
O502640,P1003,2023-10-03,wholesale,66,2511.16,165736.56
O502642,P1006,2023-06-23,dealer,1,4744.09,4744.09
O502644,P1033,2024-08-06,dealer,1,2178.32,2178.32
O502645,P1043,2023-11-29,online,29,1988.97,57680.13
O502646,P1022,2023-03-31,wholesale,52,3470.52,180467.04
O502647,P1031,2024-04-28,dealer,20,5351.51,107030.2
O502648,P1029,2023-07-27,online,5,5219.18,26095.9
O502649,P1031,2025-08-06,dealer,29,5292.08,153470.32
O502650,P1011,2024-07-21,dealer,21,1533.44,32202.24
O502652,P1004,2023-07-30,online,25,526.07,13151.75
O502653,P1039,2024-12-28,online,8,1121.5,8972.0
O502654,P1035,2023-01-01,online,22,1295.61,28503.42
O502656,P1050,2023-07-28,wholesale,47,1705.3,80149.1
O502657,P1053,2023-06-03,dealer,3,2560.03,7680.09
O502658,P1023,2023-07-29,online,38,2525.56,95971.28
O502660,P1042,2023-12-14,wholesale,48,1931.81,92726.88
O502662,P1049,2024-02-21,dealer,10,1578.84,15788.4
O502663,P1024,2025-07-02,wholesale,56,2115.52,118469.12
O502664,P1021,2023-08-12,dealer,20,2058.8,41176.0
O502665,P1055,2023-02-14,online,8,3089.59,24716.72
O502666,P1033,2025-04-14,dealer,15,2230.67,33460.05
O502667,P1059,2024-05-24,dealer,7,3940.21,27581.47
O502668,P1042,2023-05-30,online,15,2087.06,31305.9
O502669,P1041,2023-04-25,wholesale,45,3816.64,171748.8
O502670,P1040,2024-06-13,dealer,17,1093.7,18592.9
O502671,P1050,2024-08-27,dealer,9,1744.21,15697.89
O502673,P1024,2025-04-25,online,12,2110.72,25328.64
O502674,P1001,2023-07-05,online,17,4652.31,79089.27
O502675,P1011,2024-12-18,dealer,23,1610.13,37032.99
O502676,P1027,2025-08-18,dealer,18,3729.35,67128.3
O502677,P1004,2023-09-19,online,22,534.78,11765.16
O502679,P1057,2023-08-04,online,19,1429.58,27162.02
O502680,P1027,2025-03-03,dealer,35,3737.37,130807.95
O502681,P1027,2023-11-27,online,18,3735.97,67247.46
O502682,P1008,2023-06-02,dealer,43,4219.37,181432.91
O502684,P1006,2023-07-26,online,29,4944.29,143384.41
O502685,P1058,2025-07-04,dealer,7,4581.8,32072.6
O502686,P1008,2024-03-07,dealer,23,4069.87,93607.01
O502687,P1018,2025-08-21,wholesale,93,1102.27,102511.11
O502689,P1038,2025-03-10,online,6,3069.95,18419.7
O502690,P1050,2025-10-11,online,21,1716.94,36055.74
O502691,P1016,2024-03-09,dealer,13,1265.42,16450.46
O502692,P1036,2023-09-17,dealer,17,1085.09,18446.53
O502694,P1019,2025-11-13,online,29,4060.59,117757.11
O502695,P1036,2025-05-04,wholesale,55,1140.19,62710.45
O502696,P1024,2024-11-14,dealer,6,2069.7,12418.2
O502697,P1035,2025-02-05,wholesale,61,1565.72,95508.92
O502698,P1022,2025-07-21,dealer,33,3308.62,109184.46
